abs_path,label,class_name,source,md5
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230816_122537.jpg,1,early_blight,mendeley_ue,6281abaf08b96c0264b295164dc53e35
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (456).JPG,2,late_blight,plantvillage,5a8a4d73bc11f172d2ed676a4c332781
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (908).JPG,0,healthy,plantvillage,7bcb2b64e7ec47179269e4475b47c945
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (30).JPG,2,late_blight,plantvillage,76f22c6d3c71a0e5e11556161d54a693
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (202).JPG,0,healthy,plantvillage,26a7425344bfc3532debf5690c36d7e6
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (462).jpg,0,healthy,tilahun,dccc7f29858b6824749b79f2d5918035
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (451).JPG,2,late_blight,plantvillage,ae93caa8f9c611f79a75aa1e5efca131
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (482).jpg,0,healthy,tilahun,23a2f2134608b011b22df1c95f7d6c7f
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_9526 (1).JPG,2,late_blight,mendeley_ue,c68fa0771fead1074ba9462e303fd37d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230816_121926.jpg,1,early_blight,mendeley_ue,ec23b848fedbc060a5d0a5dc6cfa8d93
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_111817827.jpg,1,early_blight,mendeley_ue,c0fd585242271cd0b9ce04cac89c73c9
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (874).JPG,1,early_blight,plantvillage,8c951b704bdb829e55b45a920e9113f4
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (499).JPG,1,early_blight,plantvillage,b81ac5de749d94a93f5b55bd859627be
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (183).jpg,0,healthy,tilahun,3b907b32a4604b40841f366a221db7fc
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230815_113236.jpg,1,early_blight,mendeley_ue,45c9f3853be670a7596f5fb82668978d
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (590).JPG,1,early_blight,plantvillage,20c5c92a0edc1216d228d9300b933356
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230816_114322~2.jpg,1,early_blight,mendeley_ue,1a17278ad64664cb3bfe5e8919f78094
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230816_121534.jpg,1,early_blight,mendeley_ue,eace02e78c08353759e75c9d44a7db6e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230816_091648.jpg,1,early_blight,mendeley_ue,721867617a8aab4a6c94c4f62732a749
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (963).JPG,2,late_blight,plantvillage,8e39e2602e2bdf0af1ddb5dfb97a9f45
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (424).JPG,2,late_blight,plantvillage,88b748c0e8cc75dbbd0ae6a63d365bbe
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (335).JPG,0,healthy,plantvillage,246604f2221afbb9eec9fc57a05845ea
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_4707.JPG,2,late_blight,mendeley_ue,ade935fd2b97e9509619693693d4b923
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (256).JPG,0,healthy,plantvillage,1a2547ae5bc13d66011e775eb183a219
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (304).JPG,0,healthy,plantvillage,07efc41e9f2ee8e00ff92a91dc3bdbe3
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (457).JPG,2,late_blight,plantvillage,d52b795f366a804bbdea121698b51dc8
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (475).jpg,0,healthy,tilahun,dde448e7a9eb9bc62bdbafb9fe0a357d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0293 - Copy.JPG,2,late_blight,mendeley_ue,29fb7ba614c900509f62a431ca108a09
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_153622_192_Tizón Tardio_124.jpg,2,late_blight,quizhpe,636a52306408f059332d3fa82229bc88
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (548).JPG,1,early_blight,plantvillage,face81173ae90e7dba006e928e98b762
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (529).JPG,1,early_blight,plantvillage,a76019b9ef1c2703b2b6b831dedec37c
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (511).jpg,0,healthy,tilahun,305924274a59ea41e9f2de85852a4f65
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (366).JPG,1,early_blight,plantvillage,9ca2935ca721926cb8117bba2a5a9188
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (547).JPG,2,late_blight,plantvillage,8fe7466626bd95a7394ab449ba8d98bf
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (682).JPG,1,early_blight,plantvillage,5f8d48591141b04ddbc7e1fe4ab56f8a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_105518694.jpg,1,early_blight,mendeley_ue,3083eab98c9fc459cebc3128353b9d9a
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (599).JPG,0,healthy,plantvillage,cb2c7bc5c4026935b54eb36ee808da1f
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (75).JPG,1,early_blight,plantvillage,8de7839c5e073e7caa287cb19f9e5e1d
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (653).JPG,2,late_blight,plantvillage,f8d4b0bd9493bd47171eb1efc4e8cacf
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (486).jpg,0,healthy,tilahun,5f927883a162be00519398071be8ebe2
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (339).JPG,2,late_blight,plantvillage,66b05acc29a6a988def5dab93c9d7bae
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (528).JPG,0,healthy,plantvillage,037ea48359ba2fd2f632f82a1f494ee6
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (177).JPG,2,late_blight,plantvillage,8b0c7abdea0910cda128c6f78d452933
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (991).JPG,1,early_blight,plantvillage,7c87765fc77b101e3f338f18e7bd1297
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (27).JPG,1,early_blight,plantvillage,62e45123a762c480dae75e4db62094cc
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (48).JPG,0,healthy,plantvillage,3aac33fedd4a1d5baefbc4245beeaeac
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_153413_825_Tizón Tardio_139.jpg,2,late_blight,quizhpe,487c257b8e37439be5e492dccbcdc390
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (332).jpg,0,healthy,tilahun,ae89812bfefd3bc5eb8bc9d462562bda
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (577).JPG,0,healthy,plantvillage,4fb4556f339ffc5623d934bb0ace85f2
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (95).JPG,0,healthy,plantvillage,c02a3f9d3f139313def0e0c395bb70e6
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (471).jpg,2,late_blight,tilahun,49902e9d438eefaf5e0f82e8fad6b159
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (625).JPG,0,healthy,plantvillage,db2a78e9810113fdd0683c66c8088afd
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0255.JPG,1,early_blight,mendeley_ue,75b4e3486182e9f3f9b1ad9e2c6bafb8
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (628).JPG,2,late_blight,plantvillage,530506911e01b4107bd96a327320bffe
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (841).JPG,1,early_blight,plantvillage,ab02a65e56aae3cf50dd65a289f442dd
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (498).JPG,0,healthy,plantvillage,bc79a22c6c95c7cd3de810a3329f7e75
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (705).JPG,0,healthy,plantvillage,2464bfa115edcb9aa94edd2a0c8aeae0
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (239).JPG,0,healthy,plantvillage,4cb3593a643af3df63dda317f031c859
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (500).JPG,1,early_blight,plantvillage,4df9a736094e22e53c0331e363cad8ce
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (825).JPG,2,late_blight,plantvillage,d91142a1b4d93d6555ee83a5acd04c06
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (2).JPG,0,healthy,plantvillage,60b2a6f08a3743980c84d9e93dc22bef
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_161743_048_Tizón Tardio_215.jpg,2,late_blight,quizhpe,36e6dee070369b59dcf9f36c93e18c22
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (289).jpg,0,healthy,tilahun,b64f39564e62018210350a0450cfe32d
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (37).JPG,0,healthy,plantvillage,2b8616c782e87d5cd48f2970ead43138
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (183).JPG,0,healthy,plantvillage,6ce111b22c100964552d7f0170ee27c9
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (664).JPG,0,healthy,plantvillage,999e1d0093e7be14b23d6e1caeb043bb
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (267).JPG,0,healthy,plantvillage,72d0f4146807cb58b7112de5836d79bf
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (330).jpg,0,healthy,tilahun,2c7a5d3525b10a2f879450c1fd75ea7e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_105929.jpg,1,early_blight,mendeley_ue,3fe8007e7e9d88592fe1ceb3ed7187cf
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230816_122601.jpg,2,late_blight,mendeley_ue,1bac980ca652eaa4d2310d8f5d4bb62f
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (647).JPG,1,early_blight,plantvillage,7285b8eec1f1c71565375564bae4a18d
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (2).jpg,0,healthy,tilahun,aebf1a6b6e3a9458ba6f8e13c36a0b2e
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (856).JPG,1,early_blight,plantvillage,1fde3f68da2a1a62bfbf85952246d0ae
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/1692332350385.jpg,2,late_blight,mendeley_ue,fe81e1e23e3bd7ac408534c295cd2577
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0254.JPG,1,early_blight,mendeley_ue,66b882575dec5c39de9461233a2ca014
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (258).JPG,1,early_blight,plantvillage,7c8e84bdad1cbf3a0fb3d21e03a860c3
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_124340.jpg,1,early_blight,mendeley_ue,43d43b20bd603454b312fe5abb3862e3
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (185).JPG,2,late_blight,plantvillage,268b54de426285df324e67a18679e862
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (200).jpg,0,healthy,tilahun,144a0a051c9600ffdfd33ae071252630
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (495).JPG,0,healthy,plantvillage,a0fe76998c4ec3f15294d70962ff133d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230816_083544.jpg,1,early_blight,mendeley_ue,0e397aebe1f325f40d6d7a13319885c9
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (108).JPG,1,early_blight,plantvillage,82c59083dd5192de15fc2ae7bc5950c3
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230816_121144.jpg,0,healthy,mendeley_ue,aa6dac14783509b50ce9e5a3b0f5035b
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9429.JPG,1,early_blight,mendeley_ue,84eb66baacbb859abcb92fbb4814d07f
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (427).JPG,2,late_blight,plantvillage,cf9de88b5c7e6d228bdf3341eb17296d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_124456.jpg,2,late_blight,mendeley_ue,cb80618cdb7cf75532932d870e6c843b
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (772).JPG,0,healthy,plantvillage,e238af52031ac596247d5750d98205cd
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (906).JPG,2,late_blight,plantvillage,ffdf30d03ef828e6b5d6b5f7d63cd02b
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (938).JPG,1,early_blight,plantvillage,323b4073642b585e64886401e70b6fd3
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (783).JPG,1,early_blight,plantvillage,d1956662e19ace3c43527361495872ec
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (14).JPG,0,healthy,plantvillage,463ef9c01deec2f6280c220b503126e4
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (381).JPG,0,healthy,plantvillage,c60e7193a7a252c172b7e3ca495b81d1
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692333631883.jpg,1,early_blight,mendeley_ue,5378fc6e9cea48a87a26f51f4db3fe5a
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (268).JPG,2,late_blight,plantvillage,c49986a66297459afc2d4c4839aca715
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (308).JPG,1,early_blight,plantvillage,19ec8811b19763e2528e414516ce122f
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (911).JPG,2,late_blight,plantvillage,17bc3b8cc61915068e4d106c27f98ada
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230816_120937.jpg,1,early_blight,mendeley_ue,2ff3ea7e83e4f062bbe0854b469363d7
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_160216_913_Tizón Tardio_28.jpg,2,late_blight,quizhpe,540ad8644dbb2bfa229cf4a49a985409
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (118).JPG,2,late_blight,plantvillage,9014a83242536c47da28659bc401da9c
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (475).JPG,0,healthy,plantvillage,bad59b3b2ea8a586c2fa2b440d295e61
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_125027862.jpg,2,late_blight,mendeley_ue,b0ddc0f631efccd2bf898c4ef877456b
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (203).JPG,1,early_blight,plantvillage,ee78bb6dd6e6539209244a3c28f327bc
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (957).JPG,2,late_blight,plantvillage,9d65b70b4ac788ae122e07a695d4e784
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (190).jpg,0,healthy,tilahun,98547a13e0916400636b4d81442ead21
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_9519.JPG,2,late_blight,mendeley_ue,ef7974c5d217f66fddd1827f715dbc3c
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (209).jpg,0,healthy,tilahun,70f580ea751cd337aff33849e1dff791
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230816_123045.jpg,0,healthy,mendeley_ue,eea9de7c30f1218aaceededa6a79db94
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (283).JPG,1,early_blight,plantvillage,3b8dff2d6b0fec299f0499da6fcb949b
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_9538.JPG,2,late_blight,mendeley_ue,48b1dbbd5f6917d708191fba1bcb279c
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (469).JPG,1,early_blight,plantvillage,42d2f771b740311d362f7f9bd376cf2e
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (297).jpg,0,healthy,tilahun,7ed0fc79bd251967d2b4f8a731fe786f
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (48).JPG,1,early_blight,plantvillage,6e63811f2c9da9e6e27f6a3794106e30
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (551).JPG,1,early_blight,plantvillage,370fb7f72cc1c40bf0a612f90af6a51e
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (568).JPG,0,healthy,plantvillage,3ccd68e23ff62bfea3a6275f35f4d759
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (291).JPG,2,late_blight,plantvillage,6e1a3097d2d97cdbee19a4b28ca7aab3
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230816_122456.jpg,1,early_blight,mendeley_ue,dfc628bff92f35e31f614c68743f1042
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (346).JPG,0,healthy,plantvillage,d07f6725370ec656dea847796999bfa2
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (240).JPG,1,early_blight,plantvillage,f2b1bec84f535918e71022d2d8358ba0
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (400).JPG,1,early_blight,plantvillage,c3229b1197078c53d67a35f7ad7594b8
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (786).JPG,1,early_blight,plantvillage,9cbc6c271d1ada19f90356576c1a5852
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (486).JPG,1,early_blight,plantvillage,d9154825e81e844eb23b3c4a42f3b5ec
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0268 (1).JPG,2,late_blight,mendeley_ue,7cfe7b441f52d2e8147c7633c374e395
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (358).JPG,1,early_blight,plantvillage,db5de5f71c78d39a3461ea98a7773c7f
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (540).JPG,0,healthy,plantvillage,5a825c541895d8e47851b2425b146f1b
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (761).JPG,1,early_blight,plantvillage,9a1ca5d522e6f44c8789c5ac2ba5323e
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (178).JPG,2,late_blight,plantvillage,464efca98bde7e0995118e7aec1de1b6
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (395).JPG,1,early_blight,plantvillage,2c7f27c75b50b63322303afd0fdc05b3
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230815_122255.jpg,0,healthy,mendeley_ue,41edc517f3e2b2868c8269e6b5604391
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (875).JPG,2,late_blight,plantvillage,5482c8319033c8713a2a957c5162644c
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (518).JPG,0,healthy,plantvillage,ef006eab8cc313e4d08727792bddcbc3
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (408).JPG,1,early_blight,plantvillage,5f4a3590ce175f8a086988524933767d
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (351).jpg,0,healthy,tilahun,ad90187b5cf25c81824e4d939e7427e5
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (419).JPG,1,early_blight,plantvillage,bd721b255a5f7c37b7b7485e92d6281d
